SYSTEM,INSTRUCTIONS,USER COMMAND,Ground Truth BT,Prompt Type,Time,Behavior Tree,Model Name
"<<SYS>>You are a helpful, respectful, and honest AI assistant. Your task is to generate well-structured XML code for behavior trees based on the provided instructions.<</SYS>>","It is CRITICAL to use only the following behaviors structured as a dictionary: {is_weather_clear: Condition node: Check if the current weather is clear. Returns SUCCESS if clear, FAILURE otherwise.; proceed_with_operation: Action Node: Continue with the current operation. Always returns SUCCESS.; wait_for_clear_weather: Action Node: Pause operations until weather improves. Always returns SUCCESS.; deploy_weather_protection: Action Node: Activate weather protection mechanisms. Always returns SUCCESS.; report_weather_status: Action Node: Send weather status report to base. Always returns SUCCESS.; evaluate_weather_severity: Condition node: Assess the severity of the current weather conditions. Returns SUCCESS if severe, FAILURE otherwise.; initiate_emergency_protocol: Action Node: Start emergency procedures due to severe weather. Always returns SUCCESS.; maintain_operational_readiness: Action Node: Ensure systems are ready for operation post-weather. Always returns SUCCESS.}. To construct a behavior tree in XML format for the following command. If any behavior outside the provided dictionary is used, output (Sorry, I can't do the task).","generate behavior tree to ""check weather; if clear, proceed with operation; if not clear and severe, initiate emergency protocol; otherwise, wait for clear weather"". Take a step back and think deeply about the behavior you need for this command. Then think of the XML structure and the behavior you used.","<?xml version=""1.0"" encoding=""UTF-8""?>
<root BTCPP_format=""3"" main_tree_to_execute=""WeatherResponse"">
  <BehaviorTree ID=""WeatherResponse"">
    <Sequence>
      <is_weather_clear/>
      <proceed_with_operation/>
      <Fallback>
        <evaluate_weather_severity/>
        <Sequence>
          <initiate_emergency_protocol/>
          <maintain_operational_readiness/>
        </Sequence>
        <wait_for_clear_weather/>
      </Fallback>
    </Sequence>
  </BehaviorTree>
  <TreeNodesModel>
    <Control ID=""Sequence""/>
    <Condition ID=""is_weather_clear""/>
    <Action ID=""proceed_with_operation""/>
    <Control ID=""Fallback""/>
    <Condition ID=""evaluate_weather_severity""/>
    <Action ID=""initiate_emergency_protocol""/>
    <Action ID=""maintain_operational_readiness""/>
    <Action ID=""wait_for_clear_weather""/>
  </TreeNodesModel>
</root>",zero,80.28519558906555,"<BehaviorTree BTCPP_format=""3"" main_tree_to_execute=""WeatherOperation"">
        <Sequence name=""WeatherOperation"">
            <Condition name=""is_weather_clear""/>
            <Action name=""proceed_with_operation""/>
            <Fallback>
                <Condition name=""evaluate_weather_severity""/>
                <Action name=""initiate_emergency_protocol""/>
                <Action name=""wait_for_clear_weather""/>
            </Fallback>
        </Sequence>
        <TreeNodesModel>
            <Condition name=""is_weather_clear""/>
            <Action name=""proceed_with_operation""/>
            <Condition name=""evaluate_weather_severity""/>
            <Action name=""initiate_emergency_protocol""/>
            <Action name=""wait_for_clear_weather""/>
        </TreeNodesModel>
    </BehaviorTree>",Falcon3-10B-Instruct-BehaviorTree-1epochs.Q4_K_M
"<<SYS>>You are a helpful, respectful, and honest AI assistant. Your task is to generate well-structured XML code for behavior trees based on the provided instructions.<</SYS>>","It is CRITICAL to use only the following behaviors structured as a dictionary: {is_area_dirty: Condition node: Determine if the current area requires cleaning. Returns SUCCESS if dirty, FAILURE otherwise.; clean_area: Action Node: Perform cleaning operations in the area. Always returns SUCCESS.; move_to_next_area: Action Node: Navigate to the next area designated for cleaning. Always returns SUCCESS.; check_battery: Condition node: Verify if the battery level is sufficient for cleaning tasks. Returns SUCCESS if sufficient, FAILURE otherwise.; recharge_battery: Action Node: Recharge the robot's battery. Always returns SUCCESS.; report_cleaning_status: Action Node: Report the status of cleaning operations. Always returns SUCCESS}. To construct a behavior tree in XML format for the following command. If any behavior outside the provided dictionary is used, output (Sorry, I can't do the task).","generate behavior tree to ""if the area is dirty and battery is sufficient, clean the area; otherwise, recharge the battery"". Structure the behavior tree to handle these conditions appropriately.","<?xml version=""1.0"" encoding=""UTF-8""?>
<root BTCPP_format=""3"" main_tree_to_execute=""CleaningBehavior"">
  <BehaviorTree ID=""CleaningBehavior"">
    <Sequence name=""Cleaning Sequence"">
      <is_area_dirty/>
      <check_battery/>
      <clean_area/>
    </Sequence>
    <recharge_battery/>
  </BehaviorTree>
  <TreeNodesModel>
    <Control ID=""Sequence""/>
    <Condition ID=""is_area_dirty""/>
    <Condition ID=""check_battery""/>
    <Action ID=""clean_area""/>
    <Action ID=""recharge_battery""/>
    <Action ID=""move_to_next_area""/>
    <Action ID=""report_cleaning_status""/>
  </TreeNodesModel>
</root>",zero,92.43690729141235,"<root BTCPP_format=""3"" main_tree_to_execute=""CleaningBehaviorTree"">
        <BehaviorTree name=""CleaningBehaviorTree"">
            <Sequence>
                <Fallback>
                    <Condition behavior=""is_area_dirty""/>
                    <Condition behavior=""check_battery""/>
                </Fallback>
                <Sequence>
                    <Action behavior=""clean_area""/>
                    <Action behavior=""move_to_next_area""/>
                </Sequence>
                <Fallback>
                    <Action behavior=""recharge_battery""/>
                    <Action behavior=""report_cleaning_status""/>
                </Fallback>
            </Sequence>
        </BehaviorTree>
        <TreeNodesModel>
            <Condition behavior=""is_area_dirty""/>
            <Action behavior=""clean_area""/>
            <Action behavior=""move_to_next_area""/>
            <Condition behavior=""check_battery""/>
            <Action behavior=""recharge_battery""/>
            <Action behavior=""report_cleaning_status""/>
        </TreeNodesModel>
    </root>",Falcon3-10B-Instruct-BehaviorTree-1epochs.Q4_K_M
"<<SYS>>You are a helpful, respectful, and honest AI assistant. Your task is to generate well-structured XML code for behavior trees based on the provided instructions.<</SYS>>","It is CRITICAL to use only the following behaviors structured as a dictionary:
{
  `IsBatteryCritical`: Condition node: Check if the battery level is critical. Returns SUCCESS if critical, FAILURE otherwise.;
  `ReturnToBase`: Action Node: Navigate back to the base station. Always returns SUCCESS.;
  `RechargeBattery`: Action Node: Recharge the battery. Always returns SUCCESS.;
  `PerformTask`: Action Node: Execute the assigned task. Always returns SUCCESS.;
  `MonitorBattery`: Condition node: Continuously monitor the battery level. Returns SUCCESS if monitoring is active, RUNNING otherwise.;
  `Parallel`: Control Node: Executes all children simultaneously.
}
To construct a behavior tree in XML format for the following command. If any behavior outside the provided dictionary is used, output (Sorry, I can't do the task).","Create a behavior tree where the robot performs its assigned task while continuously monitoring the battery. If the battery becomes critical, it should return to base and recharge before resuming the task.","<?xml version=""1.0"" encoding=""UTF-8""?>
<root BTCPP_format=""3"" main_tree_to_execute=""TaskWithBatteryMonitoring"">
  <BehaviorTree ID=""TaskWithBatteryMonitoring"">
    <Parallel>
      <PerformTask/>
      <Sequence>
        <MonitorBattery/>
        <Fallback>
          <Sequence>
            <IsBatteryCritical/>
            <ReturnToBase/>
            <RechargeBattery/>
            <PerformTask/>
          </Sequence>
        </Fallback>
      </Sequence>
    </Parallel>
  </BehaviorTree>
  <TreeNodesModel>
    <Condition ID=""IsBatteryCritical""/>
    <Condition ID=""MonitorBattery""/>
    <Action ID=""ReturnToBase""/>
    <Action ID=""RechargeBattery""/>
    <Action ID=""PerformTask""/>
    <Control ID=""Parallel""/>
    <Control ID=""Sequence""/>
    <Control ID=""Fallback""/>
  </TreeNodesModel>
</root>",zero,75.15859699249268,"<root BTCPP_format=""3"" main_tree_to_execute=""TaskMonitoringTree"">
  <BehaviorTree name=""TaskMonitoringTree"">
    <TreeNodesModel>
      <Condition name=""IsBatteryCritical""/>
      <Action name=""ReturnToBase""/>
      <Action name=""RechargeBattery""/>
      <Action name=""PerformTask""/>
      <Condition name=""MonitorBattery""/>
      <Control name=""Parallel""/>
    </TreeNodesModel>
    <Sequence>
      <MonitorBattery/>
      <Fallback>
        <IsBatteryCritical/>
        <ReturnToBase/>
        <RechargeBattery/>
        <PerformTask/>
      </Fallback>
    </Sequence>
  </BehaviorTree>
</root>",Falcon3-10B-Instruct-BehaviorTree-1epochs.Q4_K_M
"<<SYS>>You are a helpful, respectful, and honest AI assistant. Your task is to generate well-structured XML code for behavior trees based on the provided instructions.<</SYS>>","It is CRITICAL to use only the following behaviors structured as a dictionary: {is_light_available: Condition node: Check if there is sufficient lighting in the area. Returns SUCCESS if sufficient, FAILURE otherwise.; turn_on_lights: Action Node: Activate the lighting system. Always returns SUCCESS.; perform_task: Action Node: Execute the designated task in the area. Always returns SUCCESS.; adjust_lighting: Action Node: Modify the lighting to optimal levels. Always returns SUCCESS.}. To construct a behavior tree in XML format for the following command. If any behavior outside the provided dictionary is used, output (Sorry, I can't do the task).","generate behavior tree to ""if light is available then perform the task, else turn on lights and adjust lighting"". Take a step back and think deeply about the behavior you need for this command. Then think of the XML structure and the behavior you used.","<?xml version=""1.0"" encoding=""UTF-8""?>
<root BTCPP_format=""3"" main_tree_to_execute=""LightingControl"">
  <BehaviorTree ID=""LightingControl"">
    <Fallback name=""Lighting Fallback"">
      <Sequence name=""Light Available Sequence"">
        <is_light_available/>
        <perform_task/>
      </Sequence>
      <Sequence name=""Lighting Adjustment"">
        <turn_on_lights/>
        <adjust_lighting/>
      </Sequence>
    </Fallback>
  </BehaviorTree>
  <TreeNodesModel>
    <Condition ID=""is_light_available""/>
    <Action ID=""perform_task""/>
    <Action ID=""turn_on_lights""/>
    <Action ID=""adjust_lighting""/>
  </TreeNodesModel>
</root>",zero,73.9812433719635,"<root BTCPP_format=""3"" main_tree_to_execute=""main"">
        <BehaviorTree name=""main"">
            <Fallback>
                <Sequence>
                    <is_light_available/>
                    <perform_task/>
                </Sequence>
                <Sequence>
                    <turn_on_lights/>
                    <adjust_lighting/>
                </Sequence>
            </Fallback>
        </BehaviorTree>
        <TreeNodesModel>
            <Condition name=""is_light_available""/>
            <Action name=""turn_on_lights""/>
            <Action name=""perform_task""/>
            <Action name=""adjust_lighting""/>
        </TreeNodesModel>
    </root>",Falcon3-10B-Instruct-BehaviorTree-1epochs.Q4_K_M
"<<SYS>>You are a helpful, respectful, and honest AI assistant. Your task is to generate well-structured XML code for behavior trees based on the provided instructions.<</SYS>>","It is CRITICAL to use only the following behaviors structured as a dictionary:
{
  is_patrol_complete: Condition node: Check if the patrol route is complete. Returns SUCCESS if complete, FAILURE otherwise.;
  return_to_base: Action Node: Navigate the robot back to the base. Always returns SUCCESS.;
  initiate_charging: Action Node: Start the charging process. Always returns SUCCESS.;
  is_battery_low: Condition node: Check if the battery level is low. Returns SUCCESS if low, FAILURE otherwise.;
  continue_patrolling: Action Node: Continue patrolling the area. Always returns SUCCESS.;
  send_status_update: Action Node: Send a status update to the control center. Always returns SUCCESS.
}.
To construct a behavior tree in XML format for the following command. If any behavior outside the provided dictionary is used, output (Sorry, I can't do the task).","Generate behavior tree to ""if patrol is complete then return to base and initiate charging; if battery is low, send status update, otherwise continue patrolling"". Take a step back and think deeply about the behavior you need for this command. Then think of the XML structure and the behavior you used.","<?xml version=""1.0"" encoding=""UTF-8""?>
<root BTCPP_format=""3"" main_tree_to_execute=""PatrolManagement"">
  <BehaviorTree ID=""PatrolManagement"">
    <Sequence>
      <is_patrol_complete/>
      <Fallback>
        <Sequence>
          <return_to_base/>
          <initiate_charging/>
          <Fallback>
            <Sequence>
              <is_battery_low/>
              <send_status_update/>
            </Sequence>
            <continue_patrolling/>
          </Fallback>
        </Sequence>
      </Fallback>
    </Sequence>
  </BehaviorTree>
  <TreeNodesModel>
    <Control ID=""Fallback""/>
    <Action ID=""initiate_charging""/>
    <Condition ID=""is_patrol_complete""/>
    <Condition ID=""is_battery_low""/>
    <Action ID=""return_to_base""/>
    <Action ID=""send_status_update""/>
    <Action ID=""continue_patrolling""/>
  </TreeNodesModel>
</root>",zero,74.57071900367737,"<root BTCPP_format=""3"" main_tree_to_execute=""PatrolBehaviorTree"">
      <BehaviorTree name=""PatrolBehaviorTree"">
        <TreeNodesModel>
          <Sequence name=""PatrolSequence"">
            <Condition name=""IsPatrolComplete""/>
            <Fallback name=""ReturnAndCharge"">
              <Action name=""ReturnToBase""/>
              <Action name=""InitiateCharging""/>
            </Fallback>
          </Sequence>
          <Sequence name=""BatteryCheck"">
            <Condition name=""IsBatteryLow""/>
            <Action name=""SendStatusUpdate""/>
          </Sequence>
          <Action name=""ContinuePatrolling""/>
        </TreeNodesModel>
      </BehaviorTree>
    </root>",Falcon3-10B-Instruct-BehaviorTree-1epochs.Q4_K_M
"<<SYS>>You are a helpful, respectful, and honest AI assistant. Your task is to generate well-structured XML code for behavior trees based on the provided instructions.<</SYS>>","It is CRITICAL to use only the following behaviors structured as a dictionary: 
{
  `is_delivery_available`: Condition node: Check if a delivery task is available. Returns SUCCESS if available, FAILURE otherwise.;
  `accept_delivery`: Action Node: Accept the delivery task. Always returns SUCCESS.;
  `navigate_to_destination`: Action Node: Navigate to the delivery destination. Always returns SUCCESS.;
  `deliver_package`: Action Node: Deliver the package. Always returns SUCCESS.;
  `is_destination_reachable`: Condition node: Check if the destination is reachable. Returns SUCCESS if reachable, FAILURE otherwise.;
  `report_failure`: Action Node: Report delivery failure. Always returns SUCCESS.;
  `idle`: Action Node: Remain idle awaiting tasks. Always returns SUCCESS.;
}
to construct a behavior tree in XML format to the following command, including in the behavior tree a behavior that is not in the provided dictionary can result in damage, therefore you are not allowed to do so, AVOID AT ALL COSTS.","Generate behavior tree to ""if a delivery is available then accept it and check if destination is reachable; if reachable, navigate and deliver the package; otherwise, report failure; else remain idle"". Take a step back and think deeply about the behavior.","<?xml version=""1.0"" encoding=""UTF-8""?>
<root BTCPP_format=""3"" main_tree_to_execute=""DeliveryTask"">
  <BehaviorTree ID=""DeliveryTask"">
    <Fallback name=""Delivery Fallback"">
      <Sequence name=""Handle Delivery"">
        <is_delivery_available/>
        <accept_delivery/>
        <Fallback name=""Destination Check"">
          <Sequence name=""Reachable Destination"">
            <is_destination_reachable/>
            <navigate_to_destination/>
            <deliver_package/>
          </Sequence>
          <report_failure/>
        </Fallback>
      </Sequence>
      <idle/>
    </Fallback>
  </BehaviorTree>
  <TreeNodesModel>
    <Control ID=""Fallback""/>
    <Sequence ID=""Handle Delivery""/>
    <Fallback ID=""Destination Check""/>
    <Sequence ID=""Reachable Destination""/>
    <Condition ID=""is_delivery_available""/>
    <Condition ID=""is_destination_reachable""/>
    <Action ID=""accept_delivery""/>
    <Action ID=""navigate_to_destination""/>
    <Action ID=""deliver_package""/>
    <Action ID=""report_failure""/>
    <Action ID=""idle""/>
  </TreeNodesModel>
</root>",zero,91.04617047309875,"<root BTCPP_format=""3"" main_tree_to_execute=""main_behavior"">
        <BehaviorTree name=""main_behavior"">
            <Fallback>
                <Sequence>
                    <is_delivery_available/>
                    <accept_delivery/>
                    <Fallback>
                        <is_destination_reachable/>
                        <navigate_to_destination/>
                        <deliver_package/>
                        <report_failure/>
                    </Fallback>
                </Sequence>
                <idle/>
            </Fallback>
        </BehaviorTree>
        <TreeNodesModel>
            <Condition name=""is_delivery_available""/>
            <Action name=""accept_delivery""/>
            <Condition name=""is_destination_reachable""/>
            <Action name=""navigate_to_destination""/>
            <Action name=""deliver_package""/>
            <Action name=""report_failure""/>
            <Action name=""idle""/>
        </TreeNodesModel>
    </root>",Falcon3-10B-Instruct-BehaviorTree-1epochs.Q4_K_M
"<<SYS>>You are a helpful, respectful, and honest AI assistant. Your task is to generate well-structured XML code for behavior trees based on the provided instructions.<</SYS>>","It is CRITICAL to use only the following behaviors structured as a dictionary: {is_energy_full: Condition node: Check if the energy level is full. Returns SUCCESS if full, FAILURE otherwise.; recharge_energy: Action Node: Initiate energy recharging process. Always returns SUCCESS.; perform_task: Action Node: Execute the designated task. Always returns SUCCESS.; monitor_energy: Action Node: Continuously monitor energy levels. Always returns SUCCESS.; notify_manager: Action Node: Notify the manager about energy status. Always returns SUCCESS.}. To construct a behavior tree in XML format for the following command. If any behavior outside the provided dictionary is used, output (Sorry, I can't do the task).","generate behavior tree to ""if energy is not full, recharge energy and notify the manager; otherwise, perform the task"". Take a step back and think deeply about the behavior you need for this command. Then think of the XML structure and the behavior you used.","<?xml version=""1.0"" encoding=""UTF-8""?>
<root BTCPP_format=""3"" main_tree_to_execute=""EnergyManagement"">
  <BehaviorTree ID=""EnergyManagement"">
    <Fallback name=""Energy Fallback"">
      <Sequence name=""Recharge and Notify"">
        <is_energy_full/>
        <perform_task/>
      </Sequence>
      <Sequence name=""Handle Low Energy"">
        <monitor_energy/>
        <recharge_energy/>
        <notify_manager/>
      </Sequence>
    </Fallback>
  </BehaviorTree>
  <TreeNodesModel>
    <Control ID=""Fallback""/>
    <Condition ID=""is_energy_full""/>
    <Action ID=""perform_task""/>
    <Action ID=""monitor_energy""/>
    <Action ID=""recharge_energy""/>
    <Action ID=""notify_manager""/>
  </TreeNodesModel>
</root>",zero,76.55772042274475,"<root BTCPP_format=""3"" main_tree_to_execute=""EnergyManagementTree"">
        <BehaviorTree name=""EnergyManagementTree"">
            <Fallback>
                <Sequence>
                    <Condition behavior=""is_energy_full""/>
                    <Action behavior=""perform_task""/>
                </Sequence>
                <Sequence>
                    <Condition behavior=""is_energy_full""/>
                    <Action behavior=""recharge_energy""/>
                    <Action behavior=""notify_manager""/>
                </Sequence>
            </Fallback>
        </BehaviorTree>
        <TreeNodesModel>
            <Condition behavior=""is_energy_full""/>
            <Action behavior=""perform_task""/>
            <Action behavior=""recharge_energy""/>
            <Action behavior=""notify_manager""/>
        </TreeNodesModel>
    </root>",Falcon3-10B-Instruct-BehaviorTree-1epochs.Q4_K_M
"<<SYS>>You are a helpful, respectful, and honest AI assistant. Your task is to generate well-structured XML code for behavior trees based on the provided instructions.<</SYS>>","It is CRITICAL to use only the following behaviors structured as a dictionary: {is_charge_needed: Condition node: Check if the robot needs to charge. Returns SUCCESS if charging is needed, FAILURE otherwise.; navigate_to_charging_station: Action Node: Move the robot to the charging station. Always returns SUCCESS.; start_charging: Action Node: Begin the charging process. Always returns SUCCESS.; monitor_battery: Condition node: Continuously monitor the battery level. Returns SUCCESS if sufficient, FAILURE otherwise.; perform_task: Action Node: Execute the primary task. Always returns SUCCESS.; notify_low_battery: Action Node: Send a low battery notification. Always returns SUCCESS.}. To construct a behavior tree in XML format for the following command. If any behavior outside the provided dictionary is used, output (Sorry, I can't do the task).","generate behavior tree to ""monitor the battery level continuously, perform tasks when battery is sufficient, and if charging is needed, navigate to the charging station and start charging"". Ensure the robot prioritizes charging when necessary.","<?xml version=""1.0"" encoding=""UTF-8""?>
<root BTCPP_format=""3"" main_tree_to_execute=""BatteryManagement"">
  <BehaviorTree ID=""BatteryManagement"">
    <Fallback name=""Battery Fallback"">
      <Sequence name=""Charging Sequence"">
        <is_charge_needed/>
        <notify_low_battery/>
        <navigate_to_charging_station/>
        <start_charging/>
      </Sequence>
      <Sequence name=""Task Execution"">
        <monitor_battery/>
        <perform_task/>
      </Sequence>
    </Fallback>
  </BehaviorTree>
  <TreeNodesModel>
    <Condition ID=""is_charge_needed""/>
    <Action ID=""navigate_to_charging_station""/>
    <Action ID=""start_charging""/>
    <Condition ID=""monitor_battery""/>
    <Action ID=""perform_task""/>
    <Action ID=""notify_low_battery""/>
    <Control ID=""Fallback""/>
    <Control ID=""Sequence""/>
  </TreeNodesModel>
</root>",zero,74.437344789505,"<root BTCPP_format=""3"" main_tree_to_execute=""main"">
        <BehaviorTree name=""main"">
            <Fallback>
                <Sequence>
                    <monitor_battery/>
                    <perform_task/>
                </Sequence>
                <Sequence>
                    <is_charge_needed/>
                    <navigate_to_charging_station/>
                    <start_charging/>
                </Sequence>
            </Fallback>
        </BehaviorTree>
        <TreeNodesModel>
            <Condition name=""is_charge_needed""/>
            <Action name=""navigate_to_charging_station""/>
            <Action name=""start_charging""/>
            <Condition name=""monitor_battery""/>
            <Action name=""perform_task""/>
        </TreeNodesModel>
    </root>",Falcon3-10B-Instruct-BehaviorTree-1epochs.Q4_K_M
"<<SYS>>You are a helpful, respectful, and honest AI assistant. Your task is to generate well-structured XML code for behavior trees based on the provided instructions.<</SYS>>","It is CRITICAL to use only the following behaviors structured as a dictionary:  
{  
is_temperature_high: Condition node: Check if the environment temperature is above the safe limit. Returns SUCCESS if high, FAILURE otherwise.;  
activate_cooling_system: Action Node: Turn on the cooling system. Always returns SUCCESS.;  
is_fire_detected: Condition node: Detect the presence of fire. Returns SUCCESS if detected, FAILURE otherwise.;  
call_fire_fighters: Action Node: Notify fire fighters. Always returns SUCCESS.;  
monitor_environment: Action Node: Continuously monitor environmental conditions. Always returns SUCCESS.;  
shutdown_systems: Action Node: Safely shutdown all systems. Always returns SUCCESS.;  
}

To construct a behavior tree in XML format for the following command, including in the behavior tree a behavior that is not in the provided dictionary can result in damage, therefore you are not allowed to do so, AVOID AT ALL COSTS.","Generate behavior tree to ""if temperature is high then activate cooling system; if fire is detected, call fire fighters and shutdown systems; otherwise, continue monitoring the environment.""","<?xml version=""1.0"" encoding=""UTF-8""?>
<root BTCPP_format=""3"" main_tree_to_execute=""EmergencyResponse"">
  <BehaviorTree ID=""EmergencyResponse"">
    <Fallback name=""Main Fallback"">
      <Sequence name=""High Temperature Sequence"">
        <is_temperature_high/>
        <activate_cooling_system/>
      </Sequence>
      <Sequence name=""Fire Detection Sequence"">
        <is_fire_detected/>
        <call_fire_fighters/>
        <shutdown_systems/>
      </Sequence>
      <monitor_environment/>
    </Fallback>
  </BehaviorTree>
  <TreeNodesModel>
    <Condition ID=""is_temperature_high""/>
    <Action ID=""activate_cooling_system""/>
    <Condition ID=""is_fire_detected""/>
    <Action ID=""call_fire_fighters""/>
    <Action ID=""shutdown_systems""/>
    <Action ID=""monitor_environment""/>
    <Control ID=""Fallback""/>
    <Control ID=""Sequence""/>
  </TreeNodesModel>
</root>",zero,76.37964510917664,"<root BTCPP_format=""3"" main_tree_to_execute=""main"">
  <BehaviorTree name=""main"">
    <Fallback>
      <Sequence>
        <is_temperature_high/>
        <activate_cooling_system/>
      </Sequence>
      <Sequence>
        <is_fire_detected/>
        <call_fire_fighters/>
        <shutdown_systems/>
      </Sequence>
      <monitor_environment/>
    </Fallback>
  </BehaviorTree>
  <TreeNodesModel>
    <Condition name=""is_temperature_high""/>
    <Action name=""activate_cooling_system""/>
    <Condition name=""is_fire_detected""/>
    <Action name=""call_fire_fighters""/>
    <Action name=""shutdown_systems""/>
    <Action name=""monitor_environment""/>
  </TreeNodesModel>
</root>",Falcon3-10B-Instruct-BehaviorTree-1epochs.Q4_K_M
"<<SYS>>You are a helpful, respectful, and honest AI assistant. Your task is to generate well-structured XML code for behavior trees based on the provided instructions.<</SYS>>","It is CRITICAL to use only the following behaviors structured as a dictionary:
{
  survey_area: Action Node: Survey the designated area. Always returns SUCCESS.;
  take_picture: Action Node: Capture an image of the area. Always returns SUCCESS.;
  return_home: Action Node: Return to the home base. Always returns SUCCESS
}
to construct behavior tree in XML format to the following command, including in the behavior tree a behavior that is not in the provided dictionary can result in damage, therefore you are not allowed to do so, AVOID AT ALL COSTS.","Generate behavior tree to ""survey an area, take a picture, and then return home"". Take a step back and think deeply about the behavior.","<?xml version=""1.0"" encoding=""UTF-8""?>
<root BTCPP_format=""3"" main_tree_to_execute=""DroneSurvey"">
  <BehaviorTree ID=""DroneSurvey"">
    <Sequence name=""Mission Sequence"">
      <survey_area/>
      <take_picture/>
      <return_home/>
    </Sequence>
  </BehaviorTree>
  <TreeNodesModel>
    <Action ID=""return_home""/>
    <Action ID=""survey_area""/>
    <Action ID=""take_picture""/>
  </TreeNodesModel>
</root>",zero,49.38087844848633,"<?xml version=""1.0"" encoding=""UTF-8""?>
<BehaviorTree main_tree_to_execute=""SurveyAndReturn"">
  <TreeNodesModel>
    <Condition name=""IsAreaSurveyed""/>
    <Action name=""survey_area""/>
    <Action name=""take_picture""/>
    <Action name=""return_home""/>
  </TreeNodesModel>
  <Sequence name=""SurveyAndReturn"">
    <survey_area/>
    <take_picture/>
    <return_home/>
  </Sequence>
</BehaviorTree>",Falcon3-10B-Instruct-BehaviorTree-1epochs.Q4_K_M
"<<SYS>>You are a helpful, respectful, and honest AI assistant. Your task is to generate well-structured XML code for behavior trees based on the provided instructions.<</SYS>>","It is CRITICAL to use only the following behaviors structured as a dictionary:
{is_humidity_high: Condition node: Check if humidity level is high. Returns SUCCESS if high, FAILURE otherwise.;
activate_dehumidifier: Action Node: Turn on the dehumidifier. Always returns SUCCESS.;
deactivate_dehumidifier: Action Node: Turn off the dehumidifier. Always returns SUCCESS.;
monitor_conditions: Action Node: Continuously monitor environmental conditions. Always returns SUCCESS.}

To construct a behavior tree in XML format for the following command. If any behavior outside the provided dictionary is used, output (Sorry, I can't do the task).","Generate behavior tree to ""if humidity is high, activate dehumidifier, else deactivate it while monitoring conditions"". Take a step back and think deeply about the behavior you need for this command. Then think of the XML structure and the behavior you used.","<?xml version=""1.0"" encoding=""UTF-8""?>
<root BTCPP_format=""3"" main_tree_to_execute=""HumidityControl"">
  <BehaviorTree ID=""HumidityControl"">
    <Sequence name=""Main Sequence"">
      <Fallback name=""Humidity Check"">
        <is_humidity_high/>
        <activate_dehumidifier/>
      </Fallback>
      <deactivate_dehumidifier/>
      <monitor_conditions/>
    </Sequence>
  </BehaviorTree>
  <TreeNodesModel>
    <Condition ID=""is_humidity_high""/>
    <Action ID=""activate_dehumidifier""/>
    <Action ID=""deactivate_dehumidifier""/>
    <Action ID=""monitor_conditions""/>
    <Control ID=""Sequence""/>
    <Control ID=""Fallback""/>
  </TreeNodesModel>
</root>",zero,69.61888885498047,"<root BTCPP_format=""3"" main_tree_to_execute=""HumidityControl"">
        <BehaviorTree name=""HumidityControl"">
            <Sequence>
                <Fallback>
                    <Condition behavior=""is_humidity_high""/>
                    <Fallback>
                        <Action behavior=""deactivate_dehumidifier""/>
                        <Monitor behavior=""monitor_conditions""/>
                    </Fallback>
                </Fallback>
                <Action behavior=""activate_dehumidifier""/>
            </Sequence>
        </BehaviorTree>
        <TreeNodesModel>
            <Condition behavior=""is_humidity_high""/>
            <Action behavior=""activate_dehumidifier""/>
            <Action behavior=""deactivate_dehumidifier""/>
            <Monitor behavior=""monitor_conditions""/>
        </TreeNodesModel>
    </root>",Falcon3-10B-Instruct-BehaviorTree-1epochs.Q4_K_M
"<<SYS>>You are a helpful, respectful, and honest AI assistant. Your task is to generate well-structured XML code for behavior trees based on the provided instructions.<</SYS>>","It is CRITICAL to use only the following behaviors structured as a dictionary: {is_item_available: Condition node: Check if the target item is available for collection. Returns SUCCESS if available, FAILURE otherwise.; collect_item: Action Node: Collect the available item. Always returns SUCCESS.; search_for_item: Action Node: Search the environment for the item. Always returns SUCCESS; store_item: Action Node: Store the collected item in the inventory. Always returns SUCCESS}. To construct a behavior tree in XML format for the following command. If any behavior outside the provided dictionary is used, output (Sorry, I can't do the task).","Generate behavior tree to ""if the target item is available then collect and store it, otherwise search for the item"". Take a step back and think deeply about the behavior you need for this command. Then think of the XML structure and the behaviors you used.","<?xml version=""1.0"" encoding=""UTF-8""?>
<root BTCPP_format=""3"" main_tree_to_execute=""ItemCollection"">
  <BehaviorTree ID=""ItemCollection"">
    <Fallback name=""Item Availability Fallback"">
      <Sequence name=""Collect Sequence"">
        <is_item_available/>
        <collect_item/>
        <store_item/>
      </Sequence>
      <search_for_item/>
    </Fallback>
  </BehaviorTree>
  <TreeNodesModel>
    <Control ID=""Fallback""/>
    <Condition ID=""is_item_available""/>
    <Action ID=""collect_item""/>
    <Action ID=""store_item""/>
    <Action ID=""search_for_item""/>
  </TreeNodesModel>
</root>",zero,61.87456035614014,"<root BTCPP_format=""3"" main_tree_to_execute=""main"">
    <BehaviorTree name=""main"">
        <Fallback>
            <Sequence>
                <is_item_available/>
                <collect_item/>
                <store_item/>
            </Sequence>
            <search_for_item/>
        </Fallback>
    </BehaviorTree>
    <TreeNodesModel>
        <Condition name=""is_item_available""/>
        <Action name=""collect_item""/>
        <Action name=""search_for_item""/>
        <Action name=""store_item""/>
    </TreeNodesModel>
</root>",Falcon3-10B-Instruct-BehaviorTree-1epochs.Q4_K_M
